added_at,submitted_by,name,start_date,start_time,end_date,end_time,location,description,category,organizer,email,phone,price,image,link_1,link_2,link_3,link_4,Column 20,Column 21,Column 22,Column 23,Column 24,Column 25,Column 26,Column 27,Column 28,Column 29,Column 30,Column 31,Column 32
21/01/2026 18:09,pxopulse+ocr@gmail.com,Dia Internacional do Livro Infantil,2/4/2026,,,,Vila Baleira,Celebração do livro infantil com sessões de hora do conto.,Comunidade & Cultura,Câmara Municipal do Porto Santo,,,Desconhecido,2c47b1ba-728a-42d0-8bdf-1ebbaeed73c5,,,,,,,,,,,,,,,,,
21/01/2026 18:09,pxopulse+ocr@gmail.com,Páscoa,5/4/2026,,,,Vila Baleira,Celebração do feriado de Páscoa com atividades na comunidade.,Comunidade & Cultura,Câmara Municipal do Porto Santo,,,Desconhecido,2c47b1ba-728a-42d0-8bdf-1ebbaeed73c5,,,,,,,,,,,,,,,,,
21/01/2026 18:09,pxopulse+ocr@gmail.com,Ciência Mágica,16/4/2026,,17/4/2026,,Escolas,Atividades educativas de ciência experimental e mágica realizadas nas escolas.,Aprendizagem & Workshops,Câmara Municipal do Porto Santo,,,Desconhecido,2c47b1ba-728a-42d0-8bdf-1ebbaeed73c5,,,,,,,,,,,,,,,,,
21/01/2026 18:09,pxopulse+ocr@gmail.com,Dia Mundial do Livro,23/4/2026,,,,Vila Baleira,Comemoração anual dedicada à promoção da leitura e do livro.,Comunidade & Cultura,Câmara Municipal do Porto Santo,,,Desconhecido,2c47b1ba-728a-42d0-8bdf-1ebbaeed73c5,,,,,,,,,,,,,,,,,
21/01/2026 18:09,pxopulse+ocr@gmail.com,22.ª Reunião do Comité Nacional MaB,29/4/2026,,30/4/2026,,Vila Baleira,Reunião técnica do Comité Nacional do programa Man and the Biosphere da UNESCO.,Natureza,Câmara Municipal do Porto Santo,,,Desconhecido,2c47b1ba-728a-42d0-8bdf-1ebbaeed73c5,,,,,,,,,,,,,,,,,
21/01/2026 18:10,pxopulse+ocr@gmail.com,Dia do Trabalhador,1/5/2026,,,,Vila Baleira,Comemorações oficiais do Dia Internacional do Trabalhador.,Comunidade & Cultura,Câmara Municipal do Porto Santo,,,Desconhecido,2c47b1ba-728a-42d0-8bdf-1ebbaeed73c5,,,,,,,,,,,,,,,,,
21/01/2026 18:10,pxopulse+ocr@gmail.com,Dia da Mãe,3/5/2026,,,,Vila Baleira,Atividades festivas para assinalar a celebração do Dia da Mãe.,Comunidade & Cultura,Câmara Municipal do Porto Santo,,,Desconhecido,2c47b1ba-728a-42d0-8bdf-1ebbaeed73c5,,,,,,,,,,,,,,,,,
21/01/2026 18:10,pxopulse+ocr@gmail.com,Areias à Lupa,21/5/2026,,22/5/2026,,Litoral,Atividade de exploração e sensibilização ambiental focada nos recursos naturais locais.,Natureza,Câmara Municipal do Porto Santo,,,Desconhecido,2c47b1ba-728a-42d0-8bdf-1ebbaeed73c5,,,,,,,,,,,,,,,,,
21/01/2026 18:10,pxopulse+ocr@gmail.com,Dia da Criança,1/6/2026,,,,Vila Baleira,Dia repleto de animação e atividades lúdicas para todas as crianças.,Comunidade & Cultura,Câmara Municipal do Porto Santo,,,Desconhecido,2c47b1ba-728a-42d0-8bdf-1ebbaeed73c5,,,,,,,,,,,,,,,,,
21/01/2026 18:10,pxopulse+ocr@gmail.com,Dia Mundial dos Oceanos,8/6/2026,,,,Vila Baleira,Iniciativas de sensibilização para a preservação e importância dos oceanos.,Natureza,Câmara Municipal do Porto Santo,,,Desconhecido,2c47b1ba-728a-42d0-8bdf-1ebbaeed73c5,,,,,,,,,,,,,,,,,
21/01/2026 18:10,pxopulse+ocr@gmail.com,São João - Festas do Concelho,14/6/2026,,24/6/2026,,Vila Baleira,"Grandes festas populares do concelho com marchas, música e solenidades oficiais no dia 24.",Comunidade & Cultura,Câmara Municipal do Porto Santo,,,Desconhecido,2c47b1ba-728a-42d0-8bdf-1ebbaeed73c5,,,,,,,,,,,,,,,,,
21/01/2026 18:10,pxopulse+ocr@gmail.com,Dia Mundial dos Avós,26/7/2026,,,,Vila Baleira,Atividades comemorativas e intergeracionais para celebrar o Dia Mundial dos Avós.,Comunidade & Cultura,Câmara Municipal do Porto Santo,,,Desconhecido,2c47b1ba-728a-42d0-8bdf-1ebbaeed73c5,,,,,,,,,,,,,,,,,
21/01/2026 18:10,pxopulse+ocr@gmail.com,Dia Mundial da Conservação da Natureza,28/7/2026,,,,Vila Baleira,Ações dedicadas à promoção da sustentabilidade e conservação da natureza.,Natureza,Câmara Municipal do Porto Santo,,,Desconhecido,2c47b1ba-728a-42d0-8bdf-1ebbaeed73c5,,,,,,,,,,,,,,,,,
21/01/2026 18:10,pxopulse+ocr@gmail.com,Dia da Cidade,7/8/2026,,,,Vila Baleira,Comemorações oficiais do aniversário da cidade com sessões solenes.,Comunidade & Cultura,Câmara Municipal do Porto Santo,,,Desconhecido,2c47b1ba-728a-42d0-8bdf-1ebbaeed73c5,,,,,,,,,,,,,,,,,
21/01/2026 18:10,pxopulse+ocr@gmail.com,Festa das Vindimas,21/8/2026,,,,Vila Baleira,Festa tradicional com animação musical e a clássica repisa das uvas.,Comida,Câmara Municipal do Porto Santo,,,Desconhecido,2c47b1ba-728a-42d0-8bdf-1ebbaeed73c5,,,,,,,,,,,,,,,,,
21/01/2026 18:10,pxopulse+ocr@gmail.com,Festival Colombo,17/9/2026,,20/9/2026,,Biblioteca Municipal,"Atividades culturais e educativas integradas no Festival Colombo, na biblioteca.",Comunidade & Cultura,Câmara Municipal do Porto Santo,,,Desconhecido,2c47b1ba-728a-42d0-8bdf-1ebbaeed73c5,,,,,,,,,,,,,,,,,
21/01/2026 18:10,pxopulse+ocr@gmail.com,Dia Internacional da Limpeza Costeira,20/9/2026,,,,Litoral,Ação voluntária de limpeza das praias e zonas costeiras da ilha.,Natureza,Câmara Municipal do Porto Santo,,,Desconhecido,2c47b1ba-728a-42d0-8bdf-1ebbaeed73c5,,,,,,,,,,,,,,,,,
21/01/2026 18:10,pxopulse+ocr@gmail.com,Dia Europeu sem Carros,22/9/2026,,,,Vila Baleira,Iniciativas para promover a mobilidade sustentável e redução do uso de automóveis.,Natureza,Câmara Municipal do Porto Santo,,,Desconhecido,2c47b1ba-728a-42d0-8bdf-1ebbaeed73c5,,,,,,,,,,,,,,,,,
21/01/2026 18:10,pxopulse+ocr@gmail.com,Dia Internacional do Idoso,1/10/2026,,,,Vila Baleira,Eventos dedicados ao bem-estar e celebração da população sénior.,Comunidade & Cultura,Câmara Municipal do Porto Santo,,,Desconhecido,2c47b1ba-728a-42d0-8bdf-1ebbaeed73c5,,,,,,,,,,,,,,,,,
21/01/2026 18:10,pxopulse+ocr@gmail.com,6.º Aniversário da Reserva da Biosfera,28/10/2026,,,,Vila Baleira,Celebração do sexto aniversário da classificação do Porto Santo como Reserva da Biosfera pela UNESCO.,Natureza,Câmara Municipal do Porto Santo,,,Desconhecido,2c47b1ba-728a-42d0-8bdf-1ebbaeed73c5,,,,,,,,,,,,,,,,,
21/01/2026 18:10,pxopulse+ocr@gmail.com,Rali Porto Santo,6/11/2026,,7/11/2026,,Vila Baleira,Competição automobilística de rali percorrendo as estradas da ilha.,Desporto,Câmara Municipal do Porto Santo,,,Desconhecido,2c47b1ba-728a-42d0-8bdf-1ebbaeed73c5,,,,,,,,,,,,,,,,,
21/01/2026 18:10,pxopulse+ocr@gmail.com,Dia Nacional do Mar,16/11/2026,,,,Vila Baleira,Atividades de sensibilização para a proteção e valorização do património marítimo.,Natureza,Câmara Municipal do Porto Santo,,,Desconhecido,2c47b1ba-728a-42d0-8bdf-1ebbaeed73c5,,,,,,,,,,,,,,,,,
21/01/2026 18:10,pxopulse+ocr@gmail.com,Dia Nacional do Pijama,20/11/2026,,,,Vila Baleira,Ação solidária e educativa para assinalar o Dia Nacional do Pijama.,Comunidade & Cultura,Câmara Municipal do Porto Santo,,,Desconhecido,2c47b1ba-728a-42d0-8bdf-1ebbaeed73c5,,,,,,,,,,,,,,,,,
21/01/2026 18:10,pxopulse+ocr@gmail.com,Autos de Natal,15/12/2026,,,,Escolas,Festa de Natal protagonizada pelos alunos das escolas do 1.º ciclo.,Comunidade & Cultura,Câmara Municipal do Porto Santo,,,Desconhecido,2c47b1ba-728a-42d0-8bdf-1ebbaeed73c5,,,,,,,,,,,,,,,,,
21/01/2026 18:10,pxopulse+ocr@gmail.com,Oficina de Natal,16/12/2026,,,,Vila Baleira,Oficinas criativas e atividades de Natal destinadas às crianças.,Aprendizagem & Workshops,Câmara Municipal do Porto Santo,,,Desconhecido,2c47b1ba-728a-42d0-8bdf-1ebbaeed73c5,,,,,,,,,,,,,,,,,
21/01/2026 18:10,pxopulse+ocr@gmail.com,Mercadinho de Natal,17/12/2026,,19/12/2026,,Vila Baleira,Venda de produtos tradicionais e animação musical no mercado de Natal.,Comunidade & Cultura,Câmara Municipal do Porto Santo,,,Desconhecido,2c47b1ba-728a-42d0-8bdf-1ebbaeed73c5,,,,,,,,,,,,,,,,,
21/01/2026 18:10,pxopulse+ocr@gmail.com,Jantar de Natal dos Universitários,28/12/2026,,,,Vila Baleira,Convívio natalício e jantar organizado para os estudantes universitários da ilha.,Comunidade & Cultura,Câmara Municipal do Porto Santo,,,Desconhecido,2c47b1ba-728a-42d0-8bdf-1ebbaeed73c5,,,,,,,,,,,,,,,,,
21/01/2026 18:10,pxopulse+ocr@gmail.com,Festa de Final de Ano,31/12/2026,,,,Vila Baleira,Celebrações da passagem de ano com animação e festividade pública.,Comunidade & Cultura,Câmara Municipal do Porto Santo,,,Desconhecido,2c47b1ba-728a-42d0-8bdf-1ebbaeed73c5,,,,,,,,,,,,,,,,,
25/01/2026 21:46,pxopulse+ocr@gmail.com,VIVA 2026!,31/1/2026,19:00,,,Restaurante Torres,"Celebração com animação do DJ Michael e dress code obrigatório de chapéu. Opções de menu: Alheira de Caça (8,90€), Brusqueta de Tomate e Presunto (10,50€) e Sandes de Carne da Noite (6€).",Música,Restaurante Torres,,,Desconhecido,37dde897-f7cb-4bb2-940f-36cdfd234d9d,,,,,,,,,,,,,,,,,
04/02/2026 09:26,pxopulse+ocr@gmail.com,Aula de Biodanza - 'Simplesmente Ser e Sentir',7/2/2026,14:30,,,Centro Comunitário,"Aula aberta de Biodanza subordinada ao tema 'Simplesmente Ser e Sentir' no âmbito das celebrações de Carnaval, orientada pela facilitadora didata Énia Jardim.",Saúde & Bem-Estar,Énia Jardim,,929193186,Desconhecido,d92fd251-8f48-48e3-8689-4ffff8edc479,,,,,,,,,,,,,,,,,
10/02/2026 17:30,pxopulse+ocr@gmail.com,Porto Santo Dance - II Edition,27/2/2026,,,,Hotel The Navigator Colombus,"Segunda edição do evento Porto Santo Dance com Salsa Casino, Rueda, Bachata, Kizomba, Samba e Forró. O festival celebra o 18º aniversário da Open Dance Madeira. Datas indicadas no cartaz: 27 a 29 de fevereiro de 2026. Preços desde 169€ em regime All Inclusive.",Comunidade & Cultura,Open Dance Madeira,info@opendancemadeira.com,,Pago,a6cc9e51-04dc-44f6-86d9-2a0e344e19c0,,,,,,,,,,,,,,,,,
10/02/2026 17:33,pxopulse+ocr@gmail.com,Novo Circo Gramoclowning,12/2/2026,11:00,,,Praça do Município,Espetáculo de Novo Circo Gramoclowning na Praça do Município.,Arte,Câmara Municipal do Porto Santo,,,Desconhecido,4276f83e-480c-4395-b46d-ff987e293a77,,,,,,,,,,,,,,,,,
10/02/2026 17:33,pxopulse+ocr@gmail.com,Oficina de Carnaval,12/2/2026,15:00,,,Biblioteca Municipal,Oficina temática de Carnaval realizada na Biblioteca Municipal.,Aprendizagem & Workshops,Câmara Municipal do Porto Santo,,,Desconhecido,4276f83e-480c-4395-b46d-ff987e293a77,,,,,,,,,,,,,,,,,
10/02/2026 17:33,pxopulse+ocr@gmail.com,Roda de Samba António Duailibi,17/2/2026,17:00,,,Praça do Município,Atuação de Roda de Samba com António Duailibi na Praça do Município.,Música,Câmara Municipal do Porto Santo,,,Desconhecido,4276f83e-480c-4395-b46d-ff987e293a77,,,,,,,,,,,,,,,,,
10/02/2026 17:35,pxopulse+ocr@gmail.com,2.º Torneio Circuito Júnior Severiano Ballesteros,22/2/2026,,,,Campo de Golfe,Evento de golfe: 2.º Torneio Circuito Júnior Severiano Ballesteros.,Desporto,Porto Santo Golfe,,,Desconhecido,093eed53-f27f-4a5c-868b-0c82a82be42d,,,,,,,,,,,,,,,,,
10/02/2026 17:35,pxopulse+ocr@gmail.com,Clube de Leitura,28/2/2026,17:30,,,Biblioteca Municipal,"Clube de Leitura ""Livros que inspiram"", às 17h30, na Biblioteca Municipal.",Aprendizagem & Workshops,Biblioteca Municipal do Porto Santo,,,Desconhecido,093eed53-f27f-4a5c-868b-0c82a82be42d,,,,,,,,,,,,,,,,,
10/02/2026 17:37,pxopulse+ocr@gmail.com,Orçamento Participativo Jovem - Entrega de Propostas,20/3/2026,,,,Município,Data limite para a entrega de propostas para a 4.ª edição do Orçamento Participativo Jovem. Iniciativa destinada a jovens dos 16 aos 30 anos.,Comunidade & Cultura,Município,,,Desconhecido,6dbe6452-d6aa-4fe2-b895-ac9b23dd8f2a,,,,,,,,,,,,,,,,,
10/02/2026 17:37,pxopulse+ocr@gmail.com,Orçamento Participativo Jovem - Votação das Propostas,18/5/2026,,5/6/2026,,Município,Período de votação para as propostas apresentadas na 4.ª edição do Orçamento Participativo Jovem. Destinado a jovens dos 16 aos 30 anos.,Comunidade & Cultura,Município,,,Desconhecido,6dbe6452-d6aa-4fe2-b895-ac9b23dd8f2a,,,,,,,,,,,,,,,,,
10/02/2026 17:37,pxopulse+ocr@gmail.com,Orçamento Participativo Jovem - Apresentação da Proposta Vencedora,12/6/2026,,,,Município,Sessão de apresentação da proposta vencedora da 4.ª edição do Orçamento Participativo Jovem.,Comunidade & Cultura,Município,,,Desconhecido,6dbe6452-d6aa-4fe2-b895-ac9b23dd8f2a,,,,,,,,,,,,,,,,,
10/02/2026 21:18,pxopulse+ocr@gmail.com,3.º Festival de Sopas 2026,21/2/2026,11:00,,,Município,"11:00 - Workshop ""A Biqueira"", 19:00 - Abertura do Festival, 19:30 - Grupo de Cordas da Fajã da Ovelha, 21:00 - Os Amigos do Cantar, 22:00 - Carina Teixeira, 23:00 - Jorge Melim",Comida,Grupo de Folclore do Porto Santo e Município do Porto Santo,,,Desconhecido,3c79d1b0-0bf7-4ab0-bed9-d4e05bdbf7bb,,,,,,,,,,,,,,,,,
11/02/2026 07:40,pxopulse+ocr@gmail.com,Namorar com o Carnaval,14/2/2026,21:00,15/2/2026,02:30,Pé na Água,"21:00 - Jantar Temático 'O Amor' (35€), 23:00 - Baile de Carnaval com DJ Michael e atribuição de prémios para Melhor Trupe, Trio, Duo ou Individual.",Comunidade & Cultura,Casa do Povo de N. S. da Piedade,,291983303,Pago,a40abc01-6831-4c4d-ae30-1c26971541da,,,,,,,,,,,,,,,,,
11/02/2026 08:18,pxopulse+n8n+ocr@gmail.com,Redes de Drenagem Predial de Águas Residuais e Pluviais,26/3/2026,09:30,27/3/2026,17:30,"Sede Regional da Madeira da OET, Rua da Carreira nr. 99, Funchal","Curso de atualização (14h) sobre dimensionamento de sistemas de drenagem predial de águas residuais e pluviais. Horário: 09:30-13:00 e 14:00-17:30. Foca-se em normas europeias e regulamentação portuguesa, incluindo sessões práticas. Inscrições até 10/03/2026.",Aprendizagem & Workshops,ANQIP,solange.mouro@anqip.pt,913666922,Pago,83f4f61a-073f-40ff-b626-cb4380a61858,,,,,,,,,,,,,,,,,
11/02/2026 09:30,pxopulse+ocr@gmail.com,Feira de Artesanato,13/2/2026,,22/2/2026,,"Hotel The Navigator Colombus, Estrada Regional 120",Descubra os melhores produtos regionais da ilha. Inclui sorteio de prémios a usufruir no hotel. Horário: 2ªf a 6ªf das 18:00 às 21:00; Sáb/Dom das 15:00 às 21:00.,Arte,The Navigator Colombus,,,Gratuito,7be654a1-d5c9-4ed0-a72c-81278a9cdb01,https://www.instagram.com/colombus_portosanto,,,,,,,,,,,,,,,,
16/02/2026 08:24,pxopulse+ocr@gmail.com,Matiné de Carnaval,16/2/2026,15:00,16/2/2026,18:00,Zarco Drinks & Music,Matiné de Carnaval organizada pelos finalistas da Escola de Nossa Senhora da Conceição. O evento inclui prémios para os melhores disfarces. Os bilhetes devem ser adquiridos junto dos pais dos finalistas e o valor reverte para a viagem de finalistas.,Comunidade & Cultura,Escola de Nossa Senhora da Conceição,,,Pago,7bfd1f21-e439-4e03-b6b3-04db4efb6249,,,,,,,,,,,,,,,,,
16/02/2026 08:28,pxopulse+ocr@gmail.com,Miss Escola 2026,28/2/2026,21:00,,,Centro Cultural de Congressos,Evento de eleição Miss Escola 2026. Bilhetes brevemente disponíveis!!,Comunidade & Cultura,Miss Escola,,,Pago,f7dc2b93-111c-4af7-8f4b-881d4de9bb2c,,,,,,,,,,,,,,,,,
16/02/2026 10:17,pxopulse+ocr@gmail.com,Férias de Páscoa,30/3/2026,08:30,10/4/2026,18:00,"Estrada Regional 120, nº 360 Escola da Ponta","Programa de férias de Páscoa para crianças dos 6 aos 12 anos, com atividades de animação, diversão e aventura. O programa decorre nos dias úteis. Inscrições abertas de 13 de fevereiro a 20 de março. Vagas limitadas.",Comunidade & Cultura,Casa do Voluntário,porto.santo@casadovoluntario.pt,291 109 602 - 938 224 937,Desconhecido,2276ea41-af2c-424f-a5c2-a17f22aa3ede,,,,,,,,,,,,,,,,,
